name,seed_name,n_tri,gap_stored,gap_new,gap_physical,err_stored,err_new,nu_min,nu_max,nu_min_sim,nu_max_sim
goal1/design_g1_2.npz,random_uniform_n64_s1030,128,0.002447096438908211,0.005734496721608665,1.1334824922354769e-11,nan,nan,0.1052998664870003,0.14972274396152524,0.10596606717434014,0.1506065714093953
goal1/design_g1_20.npz,random_blue_noise_n66_s1017,132,0.003370156555528664,0.023999650108965882,7.816766368631589e-12,nan,nan,-0.14530298563675614,0.24432542555127243,-0.14387675185856547,0.24565420419016706
goal1/design_g1_21.npz,random_blue_noise_n69_s1013,138,0.0024684749491982946,0.019100496452129755,3.755684137476337e-12,nan,nan,-0.03659492575576783,0.2564449170569656,-0.035575902035033115,0.2573306511250727
goal1/design_g1_22.npz,flipped_s300_f8,72,0.009154656116996535,0.0023498571384140397,6.524724374334764e-13,nan,nan,0.1463249166977751,0.20884788309222407,0.14670394390649383,0.2092782352299317
goal1/design_g1_23.npz,flipped_s301_f8,108,0.0007394399958255415,0.0013849170578662065,7.329451572420214e-13,nan,nan,0.214943691176487,0.31499329848079,0.21521120418702644,0.3153227893684265
goal1/design_g1_24.npz,random_poisson_disk_n69_s1044,144,0.011063956171230072,0.0006753659289696821,4.049115036898887e-13,nan,nan,0.2535386899912291,0.32928739595626966,0.25368824625667197,0.32943206676601117
goal1/design_g1_25.npz,random_poisson_disk_n68_s1004,134,0.0017098317470453407,0.014125215059389356,5.032262404668704e-13,nan,nan,-0.00015854850500090026,0.2541687933354661,0.0005132994997235963,0.2548298736987275
goal1/design_g1_26.npz,bravais_phi1.2_psi1.2_eta0.0_s0,60,0.001978203096401373,0.015106710991549949,5.164662832368378e-13,nan,nan,-0.010099934654749093,0.42781610790180524,-0.009279640042602837,0.4284958867355141
goal1/design_g1_27.npz,bravais_phi1.4_psi1.0_eta0.2_s1,120,0.0011135838567238598,0.0024578722300827886,1.066835282696492e-12,nan,nan,0.13081844499939593,0.32485801687188465,0.13114936440869704,0.3253270538507538
goal1/design_g1_28.npz,random_graded_n40_s1031,80,0.06993686437745744,0.003506504444349345,2.7638999930020616e-11,nan,nan,0.1655966649527346,0.27592049087593445,0.16614092872689842,0.27655069131811344
