run_id,topo,topo_class,coord_sig,n_nodes,n_bond,nu_target,nu_initial,nu_achieved_sim,E_achieved_sim,err,nu_aniso_std,solver_sim_gap,trustworthy,select_score,status,error,design_loss,design_path
49,tetrakis,basis,4:0.50|8:0.50,72,216,-0.1,0.3333333333333093,-0.025396779837335102,0.7879801337614197,0.07460322016266491,0.03257788799264411,1.6777584869940476,0,0.9134824636596888,ok,,0.0007794357256694256,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_tetrakis_m010.npz
50,tetrakis,basis,4:0.50|8:0.50,72,216,0.1,0.3333333333333093,0.09769148037408128,0.944621768268224,0.0023085196259187285,0.007593522450564949,0.1160947337936446,0,0.06035588652274103,ok,,2.7401238073306665e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_tetrakis_p010.npz
51,tetrakis,basis,4:0.50|8:0.50,72,216,0.2,0.3333333333333093,0.2017541974338719,1.0903014670965454,0.0017541974338718958,0.008305585714204878,0.04792457182075466,1,0.025716483344249225,ok,,2.8131021404073133e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_tetrakis_p020.npz
52,tetrakis,basis,4:0.50|8:0.50,72,216,0.3,0.3333333333333093,0.30170528888039677,1.2363300605281098,0.0017052888803967825,0.0022204585419580308,1.1352511700327357e-12,1,0.001705288880964408,ok,,7.838446301791038e-06,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_tetrakis_p030.npz
53,tetrakis,basis,4:0.50|8:0.50,72,216,0.4,0.3333333333333093,0.3278798210893776,1.2550714331588486,0.07212017891062245,0.014819152771189245,2.1034903352927983e-12,1,0.07212017891167419,ok,,0.005420927494950634,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_tetrakis_p040.npz
54,tetrakis,basis,4:0.50|8:0.50,72,216,0.6,0.3333333333333093,0.33302452030303303,1.2248346154598386,0.26697547969696694,0.020803149675371196,2.3475584343846585e-12,1,0.2669754796981407,ok,,0.07170867779583104,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_tetrakis_p060.npz
55,tetrakis,basis,4:0.50|8:0.50,72,216,0.9,0.3333333333333093,0.33302452030303303,1.2248346154598386,0.566975479696967,0.020803149675371196,2.3475584343846585e-12,1,0.5669754796981408,ok,,0.3218939656140092,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_tetrakis_p090.npz
56,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,-0.95,0.28520478316481035,-0.36924771496251846,0.39966934841878227,0.5807522850374816,0.0629597219233939,0.4974174632699042,0,0.8294610166724337,ok,,0.23675792963325668,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_rotating_squares_m095.npz
57,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,-0.75,0.28520478316481035,-0.36924771496251846,0.39966934841878227,0.38075228503748154,0.0629597219233939,0.4974174632699042,0,0.6294610166724337,ok,,0.08546077192871845,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_rotating_squares_m075.npz
58,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,-0.5,0.28520478316481035,-0.3976444339267016,0.42021246294802206,0.10235556607329838,0.03966588017578638,0.23138899348581699,0,0.21805006281620687,ok,,0.009399982726077744,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_rotating_squares_m050.npz
59,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,-0.3,0.28520478316481035,-0.25862576719391045,0.5405782962521339,0.04137423280608954,0.036997622051700776,0.15743767226272914,0,0.12009306893745411,ok,,0.0018436098144864476,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_rotating_squares_m030.npz
60,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,-0.1,0.28520478316481035,-0.08633380975939636,0.6866115215618076,0.013666190240603643,0.006534419832393313,0.21037281803930036,0,0.11885259926025382,ok,,2.3858789729340104e-05,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_rotating_squares_m010.npz
61,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,0.1,0.28520478316481035,0.10087731716083609,0.8804756296614233,0.000877317160836083,0.000999598192253591,5.260582536061854e-12,1,0.0008773171634663743,ok,,1.768881946224935e-06,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_rotating_squares_p010.npz
62,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,0.2,0.28520478316481035,0.20084333362737733,0.9711054846097374,0.0008433336273773184,0.002673347320643938,5.5361423372807156e-12,1,0.0008433336301453896,ok,,7.857997503776213e-06,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_rotating_squares_p020.npz
63,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,0.3,0.28520478316481035,0.3000628338128266,1.059442288875041,6.28338128266237e-05,0.002538920972749198,1.1452448153514612e-12,1,6.283381339924611e-05,ok,,6.450067793880272e-06,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_rotating_squares_p030.npz
64,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,0.4,0.28520478316481035,0.3412998338169076,1.0748901060082547,0.05870016618309243,0.017873739741634413,1.2175760252871182e-12,1,0.05870016618370122,ok,,0.0037651800822867797,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_rotating_squares_p040.npz
65,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,0.6,0.28520478316481035,0.34156463465765763,1.0831394800699992,0.25843536534234235,0.020677523049731347,1.1798510375591859e-12,1,0.25843536534293227,ok,,0.06721639801914256,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_rotating_squares_p060.npz
66,rotating_squares,auxetic,5:0.22|6:0.56|7:0.22,32,96,0.9,0.28520478316481035,0.3407174663955909,1.0680217458878338,0.5592825336044092,0.02497121187703739,1.943152264969035e-12,1,0.5592825336053807,ok,,0.3134205138176954,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\design_g12_rotating_squares_p090.npz
67,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,-0.95,0.27276423702272845,-0.19242581234061074,0.5402103247857727,0.7575741876593892,0.048795430743801285,1.3059487541901031,0,1.410548564754441,ok,,0.34836375101181205,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_m095.npz
68,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,-0.75,0.27276423702272845,-0.19696363098143357,0.5527658687286253,0.5530363690185665,0.056000902860924066,1.4486485186304574,0,1.277360628333795,ok,,0.15834552687809025,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_m075.npz
69,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,-0.5,0.27276423702272845,-0.15942699536776656,0.5915542954488412,0.34057300463223344,0.053337930953126875,1.6980483570162141,0,1.1895971831403405,ok,,0.03868113619848238,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_m050.npz
70,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,-0.3,0.27276423702272845,-0.14093476475576358,0.6034974884195435,0.1590652352442364,0.04591640490767067,1.8007939968337836,0,1.0594622336611281,ok,,0.0014504610018074183,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_m030.npz
71,reentrant_honeycomb,auxetic,4:0.11|5:0.22|6:0.33|7:0.19|8:0.16,64,194,-0.1,0.27276423702272845,0.024141679215126277,0.7795891343976935,0.12414167921512628,0.04953716895961616,2.3480234743849273,0,1.2981534164075899,ok,,0.0006278878376556098,C:\Users\doron\Documents\GitHub\MATERIALIZE\Phase 5\networks\g1_2\UNTRUSTED_g12_reentrant_honeycomb_m010.npz
